,gender,past_3yrs_pur,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_class,list_price,age,Cluster_lbl
3094,Female,94,High Net Worth,N,No,1.0,NSW,7,medium,543.39,27.0,1
3095,Female,94,High Net Worth,N,No,1.0,NSW,7,medium,71.49,27.0,1
3096,Female,25,Affluent Customer,N,No,19.0,QLD,5,medium,499.53,59.0,0
3097,Female,25,Affluent Customer,N,No,19.0,QLD,5,medium,1762.96,59.0,0
3098,Female,25,Affluent Customer,N,No,19.0,QLD,5,medium,1765.3,59.0,0
3100,Female,25,Affluent Customer,N,No,19.0,QLD,5,medium,752.64,59.0,0
3101,Female,25,Affluent Customer,N,No,19.0,QLD,5,low,945.04,59.0,0
3102,Male,40,Mass Customer,N,No,11.0,NSW,7,medium,2083.94,39.0,1
3103,Male,40,Mass Customer,N,No,11.0,NSW,7,medium,912.52,39.0,1
3104,Male,40,Mass Customer,N,No,11.0,NSW,7,low,1289.85,39.0,0
3105,Male,40,Mass Customer,N,No,11.0,NSW,7,high,1458.17,39.0,0
3106,Male,40,Mass Customer,N,No,11.0,NSW,7,medium,1292.84,39.0,1
3107,Male,40,Mass Customer,N,No,11.0,NSW,7,low,1172.78,39.0,0
3118,Female,64,Affluent Customer,N,No,16.0,NSW,7,medium,1036.59,61.0,1
3119,Female,64,Affluent Customer,N,No,16.0,NSW,7,medium,2091.47,61.0,1
3120,Female,64,Affluent Customer,N,No,16.0,NSW,7,high,748.17,61.0,0
3122,Female,16,High Net Worth,N,No,7.0,NSW,10,medium,544.05,31.0,1
3123,Female,16,High Net Worth,N,No,7.0,NSW,10,medium,1403.5,31.0,1
3124,Female,16,High Net Worth,N,No,7.0,NSW,10,low,958.74,31.0,0
3125,Female,33,Mass Customer,N,Yes,5.0,QLD,7,low,590.26,64.0,0
3126,Female,33,Mass Customer,N,Yes,5.0,QLD,7,medium,1483.2,64.0,1
3127,Female,33,Mass Customer,N,Yes,5.0,QLD,7,medium,1992.93,64.0,1
3128,Female,33,Mass Customer,N,Yes,5.0,QLD,7,medium,1228.07,64.0,1
3129,Female,33,Mass Customer,N,Yes,5.0,QLD,7,low,1289.85,64.0,0
3130,Female,33,Mass Customer,N,Yes,5.0,QLD,7,low,590.26,64.0,0
3131,Female,33,Mass Customer,N,Yes,5.0,QLD,7,medium,1769.64,64.0,1
3140,Female,80,Mass Customer,N,No,1.0,NSW,9,high,1274.93,19.0,0
3141,Female,80,Mass Customer,N,No,1.0,NSW,9,medium,1216.14,19.0,1
3142,Female,80,Mass Customer,N,No,1.0,NSW,9,medium,202.62,19.0,1
3143,Female,80,Mass Customer,N,No,1.0,NSW,9,high,12.01,19.0,0
3144,Female,80,Mass Customer,N,No,1.0,NSW,9,medium,1071.23,19.0,1
3145,Female,80,Mass Customer,N,No,1.0,NSW,9,medium,642.7,19.0,1
3151,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,1071.23,53.0,1
3152,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,1415.01,53.0,1
3153,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,71.49,53.0,1
3154,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,360.4,53.0,1
3155,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,1703.52,53.0,1
3156,Female,78,Mass Customer,N,No,18.0,NSW,6,medium,1777.8,53.0,1
3157,Male,9,Affluent Customer,N,Yes,17.0,NSW,4,medium,1403.5,47.0,1
3158,Male,9,Affluent Customer,N,Yes,17.0,NSW,4,medium,60.34,47.0,1
3159,Male,9,Affluent Customer,N,Yes,17.0,NSW,4,medium,543.39,47.0,1
3160,Male,9,Affluent Customer,N,Yes,17.0,NSW,4,medium,1469.44,47.0,1
3161,Male,9,Affluent Customer,N,Yes,17.0,NSW,4,high,1129.13,47.0,1
3162,Male,51,High Net Worth,N,Yes,5.0,NSW,10,medium,544.05,30.0,1
3163,Male,51,High Net Worth,N,Yes,5.0,NSW,10,low,1793.43,30.0,1
3164,Male,51,High Net Worth,N,Yes,5.0,NSW,10,medium,742.54,30.0,1
3165,Male,51,High Net Worth,N,Yes,5.0,NSW,10,high,1148.64,30.0,1
3166,Female,43,Mass Customer,N,Yes,18.0,NSW,8,medium,1894.19,42.0,1
3167,Female,43,Mass Customer,N,Yes,18.0,NSW,8,low,590.26,42.0,1
3168,Female,43,Mass Customer,N,Yes,18.0,NSW,8,low,958.74,42.0,1
3169,Female,43,Mass Customer,N,Yes,18.0,NSW,8,medium,2091.47,42.0,1
3170,Female,43,Mass Customer,N,Yes,18.0,NSW,8,medium,2091.47,42.0,1
3171,Female,43,Mass Customer,N,Yes,18.0,NSW,8,medium,1071.23,42.0,1
3172,Female,80,Mass Customer,N,Yes,12.0,NSW,2,medium,1071.23,39.0,1
3173,Female,80,Mass Customer,N,Yes,12.0,NSW,2,high,495.72,39.0,1
3174,Female,80,Mass Customer,N,Yes,12.0,NSW,2,medium,1415.01,39.0,1
3175,Female,80,Mass Customer,N,Yes,12.0,NSW,2,medium,2091.47,39.0,1
3176,Female,80,Mass Customer,N,Yes,12.0,NSW,2,medium,2091.47,39.0,1
3177,Female,22,Mass Customer,N,No,5.0,NSW,9,low,363.01,24.0,0
3178,Female,22,Mass Customer,N,No,5.0,NSW,9,low,980.37,24.0,0
3179,Female,22,Mass Customer,N,No,5.0,NSW,9,medium,202.62,24.0,1
3180,Female,22,Mass Customer,N,No,5.0,NSW,9,medium,1894.19,24.0,1
3181,Female,22,Mass Customer,N,No,5.0,NSW,9,low,1720.7,24.0,0
3182,Female,22,Mass Customer,N,No,5.0,NSW,9,medium,752.64,24.0,1
3190,Male,84,Mass Customer,N,Yes,2.0,NSW,1,high,1458.17,35.0,1
3191,Male,84,Mass Customer,N,Yes,2.0,NSW,1,low,574.64,35.0,1
3192,Male,84,Mass Customer,N,Yes,2.0,NSW,1,low,574.64,35.0,1
3193,Male,84,Mass Customer,N,Yes,2.0,NSW,1,medium,1810.0,35.0,1
3194,Male,84,Mass Customer,N,Yes,2.0,NSW,1,medium,1292.84,35.0,1
3195,Male,84,Mass Customer,N,Yes,2.0,NSW,1,high,1024.66,35.0,1
3196,Male,84,Mass Customer,N,Yes,2.0,NSW,1,medium,795.34,35.0,1
3197,Male,84,Mass Customer,N,Yes,2.0,NSW,1,medium,441.49,35.0,1
3203,Female,8,High Net Worth,N,No,9.0,VIC,7,medium,1231.15,33.0,0
3204,Female,8,High Net Worth,N,No,9.0,VIC,7,medium,1890.39,33.0,0
3205,Female,8,High Net Worth,N,No,9.0,VIC,7,medium,183.86,33.0,0
3206,Female,8,High Net Worth,N,No,9.0,VIC,7,medium,416.98,33.0,0
3207,Male,66,High Net Worth,N,Yes,20.0,NSW,9,medium,71.49,42.0,1
3208,Male,66,High Net Worth,N,Yes,20.0,NSW,9,medium,1216.14,42.0,1
3209,Male,66,High Net Worth,N,Yes,20.0,NSW,9,medium,441.49,42.0,1
3210,Male,66,High Net Worth,N,Yes,20.0,NSW,9,medium,1231.15,42.0,1
3211,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,medium,575.27,41.0,1
3212,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,high,1458.17,41.0,1
3213,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,high,1842.92,41.0,1
3214,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,high,358.39,41.0,1
3215,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,high,1274.93,41.0,1
3216,Female,62,Affluent Customer,N,Yes,7.0,NSW,7,medium,1403.5,41.0,1
3217,Female,33,Mass Customer,N,Yes,7.0,NSW,9,low,1289.85,65.0,1
3218,Female,33,Mass Customer,N,Yes,7.0,NSW,9,low,945.04,65.0,1
3219,Female,33,Mass Customer,N,Yes,7.0,NSW,9,medium,71.49,65.0,1
3220,Male,99,Mass Customer,N,No,4.0,VIC,4,medium,1403.5,50.0,0
3221,Male,99,Mass Customer,N,No,4.0,VIC,4,medium,1812.75,50.0,0
3222,Male,99,Mass Customer,N,No,4.0,VIC,4,medium,1292.84,50.0,0
3223,Male,99,Mass Customer,N,No,4.0,VIC,4,medium,752.64,50.0,0
3238,Female,39,High Net Worth,N,Yes,16.0,NSW,10,medium,1807.45,32.0,1
3239,Female,39,High Net Worth,N,Yes,16.0,NSW,10,high,1458.17,32.0,1
3240,Female,39,High Net Worth,N,Yes,16.0,NSW,10,low,71.16,32.0,1
3241,Female,39,High Net Worth,N,Yes,16.0,NSW,10,medium,792.9,32.0,1
3242,Female,1,Affluent Customer,N,No,8.0,VIC,1,high,748.17,67.0,0
3243,Female,1,Affluent Customer,N,No,8.0,VIC,1,low,1793.43,67.0,0
3244,Female,1,Affluent Customer,N,No,8.0,VIC,1,medium,1635.3,67.0,0
3245,Female,1,Affluent Customer,N,No,8.0,VIC,1,medium,1151.96,67.0,0
3246,Female,1,Affluent Customer,N,No,8.0,VIC,1,medium,575.27,67.0,0
3247,Female,1,Affluent Customer,N,No,8.0,VIC,1,high,1129.13,67.0,0
3259,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,60.34,46.0,1
3260,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,1775.81,46.0,1
3261,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,290.62,46.0,1
3262,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,1894.19,46.0,1
3263,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,575.27,46.0,1
3264,Male,25,Mass Customer,N,Yes,19.0,QLD,5,low,363.01,46.0,0
3265,Male,25,Mass Customer,N,Yes,19.0,QLD,5,medium,533.51,46.0,1
3266,Female,7,High Net Worth,N,No,7.0,NSW,9,medium,1151.96,37.0,1
3267,Female,7,High Net Worth,N,No,7.0,NSW,9,low,1172.78,37.0,0
3268,Female,7,High Net Worth,N,No,7.0,NSW,9,medium,202.62,37.0,1
3269,Female,7,High Net Worth,N,No,7.0,NSW,9,high,1179.0,37.0,0
3270,Female,7,High Net Worth,N,No,7.0,NSW,9,medium,1703.52,37.0,1
3271,Female,7,High Net Worth,N,No,7.0,NSW,9,high,2005.66,37.0,0
3272,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,569.56,61.0,1
3273,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1071.23,61.0,1
3274,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1890.39,61.0,1
3275,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1769.64,61.0,1
3276,Male,30,Mass Customer,N,Yes,16.0,NSW,8,high,1977.36,61.0,1
3277,Male,30,Mass Customer,N,Yes,16.0,NSW,8,low,642.31,61.0,1
3278,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1765.3,61.0,1
3279,Male,30,Mass Customer,N,Yes,16.0,NSW,8,high,227.88,61.0,1
3280,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1071.23,61.0,1
3281,Male,30,Mass Customer,N,Yes,16.0,NSW,8,medium,1469.44,61.0,1
3282,Female,66,High Net Worth,N,Yes,9.0,NSW,12,medium,912.52,42.0,1
3283,Female,66,High Net Worth,N,Yes,9.0,NSW,12,medium,1228.07,42.0,1
3284,Female,66,High Net Worth,N,Yes,9.0,NSW,12,medium,752.64,42.0,1
3289,Male,32,Mass Customer,N,No,13.0,QLD,8,medium,1386.84,63.0,0
3290,Male,32,Mass Customer,N,No,13.0,QLD,8,medium,235.63,63.0,0
3291,Male,32,Mass Customer,N,No,13.0,QLD,8,high,12.01,63.0,0
3292,Male,32,Mass Customer,N,No,13.0,QLD,8,medium,533.51,63.0,0
3293,Male,32,Mass Customer,N,No,13.0,QLD,8,medium,1403.5,63.0,0
3294,Male,32,Mass Customer,N,No,13.0,QLD,8,low,958.74,63.0,0
3295,Male,32,Mass Customer,N,No,13.0,QLD,8,high,495.72,63.0,0
3296,Male,30,Mass Customer,N,No,10.0,NSW,2,medium,2091.47,44.0,1
3297,Male,30,Mass Customer,N,No,10.0,NSW,2,medium,1483.2,44.0,1
3298,Male,30,Mass Customer,N,No,10.0,NSW,2,medium,2091.47,44.0,1
3299,Male,30,Mass Customer,N,No,10.0,NSW,2,medium,1894.19,44.0,1
3300,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,175.89,42.0,1
3301,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,1992.93,42.0,1
3302,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,1403.5,42.0,1
3303,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,1777.8,42.0,1
3304,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,60.34,42.0,1
3305,Male,14,Mass Customer,N,Yes,15.0,NSW,10,medium,1577.53,42.0,1
3306,Female,30,Mass Customer,N,No,6.0,VIC,10,medium,569.56,62.0,0
3307,Female,30,Mass Customer,N,No,6.0,VIC,10,medium,1065.03,62.0,0
3308,Female,30,Mass Customer,N,No,6.0,VIC,10,medium,2083.94,62.0,0
3309,Male,0,High Net Worth,N,Yes,5.0,VIC,10,high,774.53,53.0,0
3310,Male,0,High Net Worth,N,Yes,5.0,VIC,10,medium,543.39,53.0,1
3311,Male,0,High Net Worth,N,Yes,5.0,VIC,10,high,1024.66,53.0,0
3312,Male,0,High Net Worth,N,Yes,5.0,VIC,10,medium,416.98,53.0,1
3313,Male,0,High Net Worth,N,Yes,5.0,VIC,10,medium,1555.58,53.0,1
3314,Male,0,High Net Worth,N,Yes,5.0,VIC,10,low,1057.51,53.0,0
3317,Male,95,Mass Customer,N,No,20.0,NSW,12,low,1057.51,30.0,0
3318,Male,95,Mass Customer,N,No,20.0,NSW,12,high,1661.92,30.0,0
3319,Male,95,Mass Customer,N,No,20.0,NSW,12,medium,1807.45,30.0,1
3320,Male,95,Mass Customer,N,No,20.0,NSW,12,medium,230.91,30.0,1
3321,Male,64,High Net Worth,N,Yes,11.0,NSW,11,medium,1635.3,64.0,1
3322,Male,64,High Net Worth,N,Yes,11.0,NSW,11,low,363.01,64.0,1
3323,Male,98,Mass Customer,N,Yes,7.0,NSW,10,medium,1231.15,43.0,1
3324,Male,98,Mass Customer,N,Yes,7.0,NSW,10,medium,2091.47,43.0,1
3325,Male,98,Mass Customer,N,Yes,7.0,NSW,10,medium,1762.96,43.0,1
3326,Male,98,Mass Customer,N,Yes,7.0,NSW,10,medium,569.56,43.0,1
3327,Male,98,Mass Customer,N,Yes,7.0,NSW,10,high,1977.36,43.0,1
3328,Male,98,Mass Customer,N,Yes,7.0,NSW,10,high,1842.92,43.0,1
3347,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,792.9,46.0,1
3348,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,1812.75,46.0,1
3349,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,1311.44,46.0,1
3350,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,1469.44,46.0,1
3351,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,235.63,46.0,1
3352,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,1873.97,46.0,1
3353,Female,89,Mass Customer,N,No,12.0,NSW,10,medium,1280.28,46.0,1
3354,Female,89,Mass Customer,N,No,12.0,NSW,10,high,12.01,46.0,0
3355,Female,89,Mass Customer,N,No,12.0,NSW,10,high,1661.92,46.0,0
3356,Male,83,Mass Customer,N,Yes,14.0,NSW,7,low,945.04,45.0,1
3357,Male,83,Mass Customer,N,Yes,14.0,NSW,7,medium,235.63,45.0,1
3358,Male,83,Mass Customer,N,Yes,14.0,NSW,7,high,2005.66,45.0,1
3359,Male,83,Mass Customer,N,Yes,14.0,NSW,7,medium,71.49,45.0,1
3360,Male,83,Mass Customer,N,Yes,14.0,NSW,7,medium,1198.46,45.0,1
3361,Female,32,Mass Customer,N,Yes,16.0,NSW,9,high,748.17,51.0,1
3362,Female,32,Mass Customer,N,Yes,16.0,NSW,9,medium,1703.52,51.0,1
3363,Female,32,Mass Customer,N,Yes,16.0,NSW,9,medium,1061.56,51.0,1
3364,Female,32,Mass Customer,N,Yes,16.0,NSW,9,medium,2083.94,51.0,1
3369,Male,97,Mass Customer,N,No,4.0,NSW,7,medium,441.49,34.0,1
3370,Male,97,Mass Customer,N,No,4.0,NSW,7,medium,1228.07,34.0,1
3371,Male,97,Mass Customer,N,No,4.0,NSW,7,medium,1873.97,34.0,1
3372,Male,97,Mass Customer,N,No,4.0,NSW,7,medium,586.45,34.0,1
3373,Female,10,Affluent Customer,N,Yes,19.0,NSW,10,medium,1386.84,25.0,1
3374,Female,10,Affluent Customer,N,Yes,19.0,NSW,10,medium,175.89,25.0,1
3375,Female,10,Affluent Customer,N,Yes,19.0,NSW,10,medium,71.49,25.0,1
3376,Female,10,Affluent Customer,N,Yes,19.0,NSW,10,medium,1765.3,25.0,1
3384,Female,63,Mass Customer,N,No,4.0,NSW,9,medium,1769.64,21.0,1
3385,Female,63,Mass Customer,N,No,4.0,NSW,9,medium,1415.01,21.0,1
3386,Female,63,Mass Customer,N,No,4.0,NSW,9,low,980.37,21.0,0
3388,Male,43,Mass Customer,N,Yes,19.0,VIC,8,medium,1873.97,54.0,1
3389,Male,43,Mass Customer,N,Yes,19.0,VIC,8,medium,1992.93,54.0,1
3391,Male,43,Mass Customer,N,Yes,19.0,VIC,8,medium,1403.5,54.0,1
3392,Male,43,Mass Customer,N,Yes,19.0,VIC,8,medium,60.34,54.0,1
3393,Male,43,Mass Customer,N,Yes,19.0,VIC,8,high,1024.66,54.0,0
3394,Male,43,Mass Customer,N,Yes,19.0,VIC,8,medium,478.16,54.0,1
3400,Male,76,Mass Customer,N,Yes,1.0,NSW,11,medium,60.34,25.0,1
3401,Male,76,Mass Customer,N,Yes,1.0,NSW,11,medium,1386.84,25.0,1
3402,Male,76,Mass Customer,N,Yes,1.0,NSW,11,medium,1812.75,25.0,1
3403,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,1635.3,32.0,1
3404,Female,85,Mass Customer,N,Yes,11.0,NSW,11,low,590.26,32.0,1
3406,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,1703.52,32.0,1
3407,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,416.98,32.0,1
3408,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,1769.64,32.0,1
3409,Female,85,Mass Customer,N,Yes,11.0,NSW,11,low,1073.07,32.0,1
3410,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,2083.94,32.0,1
3411,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,1292.84,32.0,1
3412,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,1415.01,32.0,1
3413,Female,85,Mass Customer,N,Yes,11.0,NSW,11,medium,71.49,32.0,1
3414,Female,85,Mass Customer,N,Yes,11.0,NSW,11,high,1148.64,32.0,1
3415,Male,16,Affluent Customer,N,No,16.0,NSW,11,medium,441.49,46.0,1
3416,Male,16,Affluent Customer,N,No,16.0,NSW,11,low,642.31,46.0,0
3417,Male,73,Mass Customer,N,No,2.0,QLD,8,low,1720.7,28.0,0
3418,Male,73,Mass Customer,N,No,2.0,QLD,8,medium,1198.46,28.0,0
3419,Male,73,Mass Customer,N,No,2.0,QLD,8,low,71.16,28.0,0
3420,Male,73,Mass Customer,N,No,2.0,QLD,8,medium,202.62,28.0,0
3436,Male,72,Mass Customer,N,No,22.0,QLD,4,low,1793.43,47.0,0
3437,Male,72,Mass Customer,N,No,22.0,QLD,4,medium,71.49,47.0,0
3438,Male,72,Mass Customer,N,No,22.0,QLD,4,medium,1403.5,47.0,0
3439,Female,9,Affluent Customer,N,No,13.0,QLD,2,high,1458.17,52.0,0
3440,Female,9,Affluent Customer,N,No,13.0,QLD,2,medium,1769.64,52.0,0
3441,Female,9,Affluent Customer,N,No,13.0,QLD,2,medium,1636.9,52.0,0
3442,Female,6,Mass Customer,N,No,6.0,VIC,7,medium,183.86,66.0,0
3443,Female,6,Mass Customer,N,No,6.0,VIC,7,high,1129.13,66.0,0
3444,Female,6,Mass Customer,N,No,6.0,VIC,7,medium,71.49,66.0,0
3445,Female,6,Mass Customer,N,No,6.0,VIC,7,medium,1151.96,66.0,0
3446,Female,6,Mass Customer,N,No,6.0,VIC,7,medium,1762.96,66.0,0
3447,Male,25,High Net Worth,N,No,12.0,NSW,12,low,71.16,53.0,0
3448,Male,25,High Net Worth,N,No,12.0,NSW,12,low,958.74,53.0,0
3449,Male,25,High Net Worth,N,No,12.0,NSW,12,medium,795.34,53.0,1
3450,Male,25,High Net Worth,N,No,12.0,NSW,12,medium,1198.46,53.0,1
3451,Male,25,High Net Worth,N,No,12.0,NSW,12,high,1129.13,53.0,0
3452,Male,25,High Net Worth,N,No,12.0,NSW,12,medium,533.51,53.0,1
3453,Male,25,High Net Worth,N,No,12.0,NSW,12,low,1289.85,53.0,0
3459,Male,65,Mass Customer,N,Yes,8.0,NSW,8,medium,1762.96,46.0,1
3460,Male,65,Mass Customer,N,Yes,8.0,NSW,8,low,1057.51,46.0,1
3461,Male,65,Mass Customer,N,Yes,8.0,NSW,8,low,1073.07,46.0,1
3462,Male,56,High Net Worth,N,Yes,4.0,NSW,11,high,1977.36,28.0,1
3463,Male,56,High Net Worth,N,Yes,4.0,NSW,11,low,945.04,28.0,1
3464,Male,56,High Net Worth,N,Yes,4.0,NSW,11,medium,575.27,28.0,1
3465,Male,56,High Net Worth,N,Yes,4.0,NSW,11,medium,478.16,28.0,1
3466,Male,56,High Net Worth,N,Yes,4.0,NSW,11,medium,1240.31,28.0,1
3472,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,230.91,33.0,0
3473,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,1577.53,33.0,0
3474,Female,28,Affluent Customer,N,No,11.0,QLD,5,low,1057.51,33.0,0
3475,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,1810.0,33.0,0
3476,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,1703.52,33.0,0
3477,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,752.64,33.0,0
3478,Female,28,Affluent Customer,N,No,11.0,QLD,5,medium,1151.96,33.0,0
3479,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,1873.97,22.0,1
3480,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,1777.8,22.0,1
3481,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,71.49,22.0,1
3482,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,1311.44,22.0,1
3483,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,1036.59,22.0,1
3484,Female,72,Affluent Customer,N,No,3.0,NSW,8,medium,2091.47,22.0,1
3485,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1636.9,48.0,1
3486,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,642.7,48.0,1
3487,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1403.5,48.0,1
3488,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1151.96,48.0,1
3489,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1061.56,48.0,1
3490,Male,13,Mass Customer,N,Yes,5.0,NSW,8,high,774.53,48.0,1
3491,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1292.84,48.0,1
3492,Male,13,Mass Customer,N,Yes,5.0,NSW,8,medium,1216.14,48.0,1
3493,Female,62,Mass Customer,N,Yes,2.0,NSW,8,medium,795.34,31.0,1
3494,Female,62,Mass Customer,N,Yes,2.0,NSW,8,high,1274.93,31.0,1
3495,Female,62,Mass Customer,N,Yes,2.0,NSW,8,medium,1777.8,31.0,1
3496,Female,62,Mass Customer,N,Yes,2.0,NSW,8,medium,499.53,31.0,1
3497,Female,62,Mass Customer,N,Yes,2.0,NSW,8,medium,71.49,31.0,1
3498,Female,62,Mass Customer,N,Yes,2.0,NSW,8,medium,1810.0,31.0,1
3499,Female,55,Mass Customer,N,No,15.0,NSW,11,low,71.16,44.0,0
3500,Female,55,Mass Customer,N,No,15.0,NSW,11,low,945.04,44.0,0
3501,Female,55,Mass Customer,N,No,15.0,NSW,11,low,1073.07,44.0,0
3502,Female,55,Mass Customer,N,No,15.0,NSW,11,high,2005.66,44.0,0
3503,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,1945.43,44.0,1
3504,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,1992.93,44.0,1
3505,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,1894.19,44.0,1
3506,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,575.27,44.0,1
3507,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,544.05,44.0,1
3508,Female,55,Mass Customer,N,No,15.0,NSW,11,medium,1894.19,44.0,1
3509,Female,55,High Net Worth,N,Yes,12.0,QLD,6,medium,1483.2,40.0,1
3510,Female,55,High Net Worth,N,Yes,12.0,QLD,6,high,2005.66,40.0,0
3511,Female,55,High Net Worth,N,Yes,12.0,QLD,6,medium,1775.81,40.0,1
3512,Female,55,High Net Worth,N,Yes,12.0,QLD,6,low,1172.78,40.0,0
3513,Female,55,High Net Worth,N,Yes,12.0,QLD,6,medium,230.91,40.0,1
3514,Female,55,High Net Worth,N,Yes,12.0,QLD,6,low,363.01,40.0,0
3515,Female,55,High Net Worth,N,Yes,12.0,QLD,6,medium,1065.03,40.0,1
3516,Female,55,High Net Worth,N,Yes,12.0,QLD,6,medium,1163.89,40.0,1
3517,Female,32,Mass Customer,N,No,1.0,NSW,9,medium,1292.84,20.0,1
3518,Female,32,Mass Customer,N,No,1.0,NSW,9,medium,416.98,20.0,1
3519,Female,32,Mass Customer,N,No,1.0,NSW,9,medium,1538.99,20.0,1
3520,Female,32,Mass Customer,N,No,1.0,NSW,9,low,688.63,20.0,0
3521,Male,45,Mass Customer,N,Yes,15.0,NSW,6,medium,1577.53,62.0,1
3522,Male,45,Mass Customer,N,Yes,15.0,NSW,6,medium,1469.44,62.0,1
3523,Male,45,Mass Customer,N,Yes,15.0,NSW,6,high,1842.92,62.0,1
3524,Male,45,Mass Customer,N,Yes,15.0,NSW,6,high,774.53,62.0,1
3525,Male,45,Mass Customer,N,Yes,15.0,NSW,6,low,71.16,62.0,1
3526,Male,45,Mass Customer,N,Yes,15.0,NSW,6,low,574.64,62.0,1
3527,Male,45,Mass Customer,N,Yes,15.0,NSW,6,medium,533.51,62.0,1
3528,Male,45,Mass Customer,N,Yes,15.0,NSW,6,medium,544.05,62.0,1
3529,Male,45,Mass Customer,N,Yes,15.0,NSW,6,high,748.17,62.0,1
3530,Male,58,Mass Customer,N,Yes,16.0,QLD,8,high,1842.92,34.0,0
3531,Male,58,Mass Customer,N,Yes,16.0,QLD,8,high,1179.0,34.0,0
3532,Male,58,Mass Customer,N,Yes,16.0,QLD,8,medium,1403.5,34.0,1
3533,Male,58,Mass Customer,N,Yes,16.0,QLD,8,high,12.01,34.0,0
3534,Male,58,Mass Customer,N,Yes,16.0,QLD,8,medium,1163.89,34.0,1
3535,Male,58,Mass Customer,N,Yes,16.0,QLD,8,medium,1775.81,34.0,1
3536,Male,58,Mass Customer,N,Yes,16.0,QLD,8,medium,1775.81,34.0,1
3537,Male,58,Mass Customer,N,Yes,16.0,QLD,8,medium,1469.44,34.0,1
3538,Male,50,Mass Customer,N,No,14.0,NSW,11,medium,792.9,58.0,1
3539,Male,50,Mass Customer,N,No,14.0,NSW,11,medium,1061.56,58.0,1
3540,Male,50,Mass Customer,N,No,14.0,NSW,11,low,1073.07,58.0,0
3542,Male,50,Mass Customer,N,No,14.0,NSW,11,medium,2083.94,58.0,1
3543,Female,4,High Net Worth,N,No,17.0,NSW,9,high,1661.92,31.0,0
3544,Female,4,High Net Worth,N,No,17.0,NSW,9,high,748.17,31.0,0
